user_id,month,year,units_consumed_kwh,peak_usage_kwh,off_peak_usage_kwh,avg_temperature,season,holiday_month,vacation_days
10222,Jun,2023,277.21,149.43,127.78,32.3,Monsoon,1,0
10222,Jul,2023,266.64,134.49,132.15,26.1,Monsoon,0,0
10222,Aug,2023,244.11,104.82,139.29,30.1,Monsoon,0,5
10222,Sep,2023,264.01,151.66,112.35,25.2,Monsoon,0,0
10222,Oct,2023,50.0,25.34,24.66,26.6,Winter,1,22
10222,Nov,2023,209.11,112.48,96.63,20.9,Winter,0,0
10222,Dec,2023,193.55,110.16,83.39,18.7,Winter,1,3
10222,Jan,2024,221.16,100.96,120.2,14.5,Winter,0,0
10222,Feb,2024,212.01,104.94,107.07,15.9,Winter,0,0
10222,Mar,2024,379.1,165.47,213.63,27.5,Summer,0,0
10222,Apr,2024,373.83,198.19,175.64,29.6,Summer,0,0
10222,May,2024,437.07,233.54,203.53,31.3,Summer,1,0
10222,Jun,2024,72.8,34.19,38.61,29.6,Monsoon,1,24
10222,Jul,2024,287.74,130.31,157.43,28.2,Monsoon,0,0
10222,Aug,2024,261.18,147.26,113.92,29.0,Monsoon,0,0
10222,Sep,2024,249.0,111.37,137.63,28.3,Monsoon,0,0
10222,Oct,2024,181.39,97.97,83.42,25.1,Winter,1,0
10222,Nov,2024,212.66,108.05,104.61,21.8,Winter,0,0
10222,Dec,2024,235.97,134.77,101.2,16.3,Winter,1,0
10222,Jan,2025,249.95,116.46,133.49,16.3,Winter,0,0
10222,Feb,2025,191.16,110.02,81.14,19.6,Winter,0,0
10222,Mar,2025,368.48,204.9,163.58,23.4,Summer,0,0
10222,Apr,2025,378.44,166.34,212.1,29.0,Summer,0,0
10222,May,2025,433.83,219.94,213.89,33.5,Summer,1,0
10222,Jun,2025,258.82,123.9,134.92,31.9,Monsoon,1,0
10222,Jul,2025,284.74,151.25,133.49,30.2,Monsoon,0,0
10222,Aug,2025,272.49,139.08,133.41,27.2,Monsoon,0,0
10222,Sep,2025,268.8,139.48,129.32,29.5,Monsoon,0,0
10222,Oct,2025,212.34,111.4,100.94,25.9,Winter,1,0
10222,Nov,2025,212.95,100.13,112.82,21.2,Winter,0,0
10222,Dec,2025,200.03,107.27,92.76,18.4,Winter,1,0
10222,Jan,2026,195.0,88.4,106.6,15.0,Winter,0,0
10223,Mar,2023,661.57,323.92,337.65,26.9,Summer,0,0
10223,Apr,2023,527.41,227.24,300.17,29.2,Summer,0,6
10223,May,2023,798.09,439.4,358.69,33.6,Summer,1,0
10223,Jun,2023,346.05,184.24,161.81,31.6,Monsoon,1,9
10223,Jul,2023,483.54,265.57,217.97,29.9,Monsoon,0,0
10223,Aug,2023,486.82,219.63,267.19,28.9,Monsoon,0,0
10223,Sep,2023,473.29,211.97,261.32,29.4,Monsoon,0,0
10223,Oct,2023,308.32,143.04,165.28,24.6,Winter,1,8
10223,Nov,2023,404.27,201.24,203.03,19.6,Winter,0,0
10223,Dec,2023,611.35,319.41,291.94,17.6,Winter,1,0
10223,Jan,2024,724.94,398.45,326.49,14.8,Winter,0,0
10223,Feb,2024,416.04,201.31,214.73,18.8,Winter,0,0
10223,Mar,2024,668.5,282.73,385.77,25.4,Summer,0,0
10223,Apr,2024,691.58,371.18,320.4,29.9,Summer,0,0
10223,May,2024,488.17,279.72,208.45,32.3,Summer,1,11
10223,Jun,2024,288.23,128.51,159.72,33.0,Monsoon,1,12
10223,Jul,2024,484.1,277.34,206.76,28.2,Monsoon,0,0
10223,Aug,2024,441.12,212.94,228.18,28.9,Monsoon,0,3
10223,Sep,2024,467.52,231.7,235.82,26.9,Monsoon,0,0
10223,Oct,2024,422.82,236.11,186.71,23.3,Winter,1,0
10223,Nov,2024,421.19,184.52,236.67,20.8,Winter,0,0
10223,Dec,2024,429.54,229.87,199.67,18.3,Winter,1,0
10223,Jan,2025,741.88,375.32,366.56,13.7,Winter,0,0
10223,Feb,2025,443.12,248.31,194.81,18.9,Winter,0,0
10223,Mar,2025,670.8,303.49,367.31,25.3,Summer,0,0
10223,Apr,2025,535.48,243.02,292.46,29.7,Summer,0,6
10223,May,2025,748.44,420.13,328.31,32.8,Summer,1,0
10223,Jun,2025,459.62,200.11,259.51,31.7,Monsoon,1,0
10223,Jul,2025,482.12,244.52,237.6,29.7,Monsoon,0,0
10223,Aug,2025,486.04,227.54,258.5,29.3,Monsoon,0,0
10223,Sep,2025,453.78,228.29,225.49,26.9,Monsoon,0,0
10223,Oct,2025,426.28,192.98,233.3,24.5,Winter,1,0
10223,Nov,2025,421.08,177.89,243.19,19.4,Winter,0,0
10223,Dec,2025,323.55,182.49,141.06,18.0,Winter,1,7
10224,Feb,2023,317.32,138.62,178.7,16.7,Winter,0,0
10224,Mar,2023,560.28,235.99,324.29,25.9,Summer,0,0
10224,Apr,2023,516.78,268.26,248.52,31.7,Summer,0,5
10224,May,2023,743.13,401.32,341.81,35.0,Summer,1,0
10224,Jun,2023,372.02,208.94,163.08,34.9,Monsoon,1,4
10224,Jul,2023,426.77,201.46,225.31,29.8,Monsoon,0,0
10224,Aug,2023,433.27,250.61,182.66,29.2,Monsoon,0,0
10224,Sep,2023,406.51,203.85,202.66,28.1,Monsoon,0,0
10224,Oct,2023,102.05,52.97,49.08,27.2,Winter,1,20
10224,Nov,2023,286.56,160.68,125.88,21.2,Winter,0,0
10224,Dec,2023,291.18,136.29,154.89,16.2,Winter,1,0
10224,Jan,2024,289.11,165.21,123.9,15.0,Winter,0,0
10224,Feb,2024,299.91,150.8,149.11,20.6,Winter,0,0
10224,Mar,2024,556.56,261.37,295.19,27.9,Summer,0,0
10224,Apr,2024,559.53,256.3,303.23,28.8,Summer,0,0
10224,May,2024,693.93,304.31,389.62,33.9,Summer,1,0
10224,Jun,2024,381.76,220.67,161.09,32.1,Monsoon,1,0
10224,Jul,2024,401.98,192.7,209.28,30.7,Monsoon,0,0
10224,Aug,2024,329.35,182.02,147.33,30.4,Monsoon,0,3
10224,Sep,2024,407.54,178.29,229.25,27.6,Monsoon,0,0
10224,Oct,2024,278.17,157.1,121.07,24.0,Winter,1,3
10224,Nov,2024,310.13,155.82,154.31,22.0,Winter,0,0
10224,Dec,2024,174.1,89.3,84.8,16.6,Winter,1,14
10224,Jan,2025,289.5,139.23,150.27,17.1,Winter,0,2
10224,Feb,2025,308.4,153.0,155.4,18.4,Winter,0,0
10224,Mar,2025,588.42,332.75,255.67,25.9,Summer,0,0
10224,Apr,2025,682.22,310.51,371.71,33.2,Summer,0,0
10224,May,2025,733.19,407.96,325.23,34.9,Summer,1,0
10224,Jun,2025,405.63,195.22,210.41,32.0,Monsoon,1,0
10224,Jul,2025,401.43,176.84,224.59,29.5,Monsoon,0,0
10224,Aug,2025,397.69,168.12,229.57,27.1,Monsoon,0,0
10224,Sep,2025,416.63,232.39,184.24,27.1,Monsoon,0,0
10224,Oct,2025,299.14,132.01,167.13,24.8,Winter,1,0
10224,Nov,2025,292.32,163.99,128.33,20.6,Winter,0,0
10224,Dec,2025,194.37,104.15,90.22,13.6,Winter,1,12
10224,Jan,2026,273.94,131.34,142.6,16.4,Winter,0,0
10225,May,2023,569.82,274.56,295.26,36.4,Summer,1,7
10225,Jun,2023,369.64,197.06,172.58,33.5,Monsoon,1,0
10225,Jul,2023,376.38,193.05,183.33,26.3,Monsoon,0,0
10225,Aug,2023,366.88,212.66,154.22,31.5,Monsoon,0,0
10225,Sep,2023,369.97,176.17,193.8,27.5,Monsoon,0,0
10225,Oct,2023,341.12,195.73,145.39,25.0,Winter,1,0
10225,Nov,2023,373.6,160.81,212.79,21.0,Winter,0,0
10225,Dec,2023,350.8,166.63,184.17,18.5,Winter,1,0
10225,Jan,2024,541.18,248.1,293.08,14.9,Winter,0,0
10225,Feb,2024,335.45,175.7,159.75,20.6,Winter,0,0
10225,Mar,2024,522.66,249.69,272.97,23.4,Summer,0,0
10225,Apr,2024,571.59,300.99,270.6,30.4,Summer,0,0
10225,May,2024,185.92,99.14,86.78,34.8,Summer,1,24
10225,Jun,2024,209.29,118.35,90.94,33.2,Monsoon,1,15
10225,Jul,2024,376.09,167.92,208.17,30.1,Monsoon,0,0
10225,Aug,2024,386.9,183.33,203.57,27.4,Monsoon,0,0
10225,Sep,2024,384.54,216.47,168.07,29.9,Monsoon,0,0
10225,Oct,2024,81.46,42.85,38.61,26.6,Winter,1,23
10225,Nov,2024,348.1,167.43,180.67,18.0,Winter,0,0
10225,Dec,2024,499.18,282.8,216.38,17.7,Winter,1,0
10225,Jan,2025,593.6,279.76,313.84,14.8,Winter,0,0
10225,Feb,2025,351.01,199.52,151.49,18.7,Winter,0,0
10225,Mar,2025,543.72,276.86,266.86,27.6,Summer,0,0
10225,Apr,2025,556.24,274.55,281.69,30.8,Summer,0,0
10225,May,2025,441.0,205.63,235.37,33.3,Summer,1,10
10225,Jun,2025,210.05,116.66,93.39,32.7,Monsoon,1,14
10225,Jul,2025,365.75,199.72,166.03,27.1,Monsoon,0,0
10225,Aug,2025,391.83,225.21,166.62,28.8,Monsoon,0,0
10225,Sep,2025,396.37,174.71,221.66,28.5,Monsoon,0,0
10225,Oct,2025,345.88,153.1,192.78,24.4,Winter,1,0
10225,Nov,2025,348.85,182.88,165.97,23.1,Winter,0,0
10225,Dec,2025,204.57,90.73,113.84,18.2,Winter,1,10
10225,Jan,2026,582.28,329.23,253.05,13.6,Winter,0,0
10225,Feb,2026,544.0,275.17,268.83,16.8,Winter,0,0
10225,Mar,2026,555.5,303.59,251.91,25.3,Summer,0,0
10226,Jan,2023,799.9,425.0,374.9,16.8,Winter,0,0
10226,Feb,2023,501.22,239.89,261.33,19.2,Winter,0,0
10226,Mar,2023,817.51,348.68,468.83,27.2,Summer,0,0
10226,Apr,2023,813.63,445.74,367.89,29.9,Summer,0,0
10226,May,2023,465.98,259.33,206.65,31.0,Summer,1,14
10226,Jun,2023,590.56,248.35,342.21,32.5,Monsoon,1,0
10226,Jul,2023,587.87,251.82,336.05,27.8,Monsoon,0,0
10226,Aug,2023,584.48,329.26,255.22,28.9,Monsoon,0,0
10226,Sep,2023,565.14,299.43,265.71,30.7,Monsoon,0,0
10226,Oct,2023,474.12,199.69,274.43,21.7,Winter,1,3
10226,Nov,2023,445.51,215.05,230.46,20.3,Winter,0,5
10226,Dec,2023,744.94,345.81,399.13,17.4,Winter,1,0
10226,Jan,2024,753.2,327.13,426.07,16.0,Winter,0,3
10226,Feb,2024,808.08,380.54,427.54,16.7,Winter,0,0
10226,Mar,2024,635.66,347.84,287.82,26.7,Summer,0,6
10226,Apr,2024,797.77,459.1,338.67,29.6,Summer,0,0
10226,May,2024,462.58,253.02,209.56,34.0,Summer,1,16
10226,Jun,2024,155.92,70.09,85.83,28.6,Monsoon,1,22
10226,Jul,2024,586.43,276.15,310.28,29.0,Monsoon,0,0
10226,Aug,2024,599.23,260.12,339.11,29.1,Monsoon,0,0
10226,Sep,2024,500.78,246.01,254.77,32.3,Monsoon,0,4
10226,Oct,2024,326.17,159.5,166.67,23.2,Winter,1,11
10226,Nov,2024,510.49,252.46,258.03,21.1,Winter,0,0
10226,Dec,2024,788.47,374.47,414.0,17.3,Winter,1,0
10226,Jan,2025,936.71,454.01,482.7,12.8,Winter,0,0
10226,Feb,2025,518.77,284.92,233.85,19.3,Winter,0,0
10226,Mar,2025,800.77,381.69,419.08,26.6,Summer,0,0
10226,Apr,2025,797.32,397.74,399.58,29.6,Summer,0,0
10226,May,2025,606.18,319.4,286.78,36.6,Summer,1,13
10226,Jun,2025,591.35,322.68,268.67,33.2,Monsoon,1,0
10226,Jul,2025,588.54,307.88,280.66,29.8,Monsoon,0,0
10226,Aug,2025,565.58,279.13,286.45,29.0,Monsoon,0,0
10226,Sep,2025,597.18,318.82,278.36,28.0,Monsoon,0,0
10226,Oct,2025,145.89,62.87,83.02,26.0,Winter,1,20
10227,Jul,2023,419.3,229.62,189.68,28.9,Monsoon,0,0
10227,Aug,2023,380.54,203.11,177.43,29.6,Monsoon,0,0
10227,Sep,2023,426.2,202.44,223.76,26.1,Monsoon,0,0
10227,Oct,2023,247.86,131.36,116.5,24.2,Winter,1,10
10227,Nov,2023,334.37,185.51,148.86,22.2,Winter,0,0
10227,Dec,2023,137.46,74.68,62.78,17.7,Winter,1,25
10227,Jan,2024,388.26,206.51,181.75,18.3,Winter,0,0
10227,Feb,2024,369.79,172.77,197.02,20.5,Winter,0,0
10227,Mar,2024,546.27,234.63,311.64,25.8,Summer,0,0
10227,Apr,2024,606.46,261.48,344.98,33.0,Summer,0,4
10227,May,2024,169.06,84.03,85.03,31.6,Summer,1,22
10227,Jun,2024,400.36,225.54,174.82,32.2,Monsoon,1,0
10227,Jul,2024,371.55,205.89,165.66,27.2,Monsoon,0,0
10227,Aug,2024,406.54,232.93,173.61,28.5,Monsoon,0,0
10227,Sep,2024,405.12,234.03,171.09,30.0,Monsoon,0,0
10227,Oct,2024,368.48,185.1,183.38,24.4,Winter,1,0
10227,Nov,2024,361.84,179.32,182.52,20.1,Winter,0,0
10227,Dec,2024,338.13,159.6,178.53,17.4,Winter,1,11
10227,Jan,2025,601.76,334.46,267.3,14.5,Winter,0,0
10227,Feb,2025,501.82,267.66,234.16,17.9,Winter,0,0
10227,Mar,2025,568.85,318.34,250.51,28.6,Summer,0,0
10227,Apr,2025,589.11,264.44,324.67,30.8,Summer,0,0
10227,May,2025,309.03,140.22,168.81,31.6,Summer,1,15
10227,Jun,2025,368.32,168.33,199.99,30.6,Monsoon,1,0
10227,Jul,2025,429.32,195.45,233.87,29.0,Monsoon,0,0
10227,Aug,2025,386.62,179.25,207.37,30.3,Monsoon,0,0
10227,Sep,2025,402.78,217.8,184.98,24.9,Monsoon,0,0
10227,Oct,2025,214.23,111.56,102.67,23.7,Winter,1,12
10228,Nov,2023,338.01,171.77,166.24,24.2,Winter,0,3
10228,Dec,2023,308.35,132.72,175.63,16.6,Winter,1,6
10228,Jan,2024,353.76,190.27,163.49,15.5,Winter,0,4
10228,Feb,2024,357.74,167.83,189.91,21.5,Winter,0,0
10228,Mar,2024,605.76,256.84,348.92,23.5,Summer,0,4
10228,Apr,2024,853.16,365.8,487.36,33.3,Summer,0,0
10228,May,2024,775.08,445.37,329.71,31.2,Summer,1,0
10228,Jun,2024,307.33,164.61,142.72,31.2,Monsoon,1,11
10228,Jul,2024,494.68,243.96,250.72,28.7,Monsoon,0,0
10228,Aug,2024,531.57,299.09,232.48,28.1,Monsoon,0,0
10228,Sep,2024,519.68,240.94,278.74,26.9,Monsoon,0,0
10228,Oct,2024,130.27,71.33,58.94,24.9,Winter,1,21
10228,Nov,2024,379.81,161.85,217.96,20.1,Winter,0,0
10228,Dec,2024,291.76,145.64,146.12,15.6,Winter,1,7
10228,Jan,2025,376.7,160.11,216.59,14.3,Winter,0,0
10228,Feb,2025,350.73,173.39,177.34,20.9,Winter,0,0
10228,Mar,2025,686.91,325.1,361.81,24.9,Summer,0,0
10228,Apr,2025,749.01,322.51,426.5,31.9,Summer,0,2
10228,May,2025,899.23,436.33,462.9,34.0,Summer,1,0
10228,Jun,2025,490.41,238.84,251.57,30.4,Monsoon,1,0
10228,Jul,2025,521.36,259.23,262.13,30.1,Monsoon,0,0
10228,Aug,2025,502.19,212.8,289.39,28.4,Monsoon,0,0
10228,Sep,2025,521.14,291.06,230.08,29.1,Monsoon,0,0
10228,Oct,2025,374.0,164.96,209.04,24.3,Winter,1,0
10228,Nov,2025,356.4,187.03,169.37,19.6,Winter,0,0
10228,Dec,2025,383.0,172.54,210.46,17.1,Winter,1,0
10228,Jan,2026,383.51,203.85,179.66,14.2,Winter,0,0
10228,Feb,2026,383.18,175.52,207.66,18.7,Winter,0,0
10228,Mar,2026,730.76,309.95,420.81,27.5,Summer,0,0
10229,Apr,2024,725.35,343.8,381.55,28.4,Summer,0,0
10229,May,2024,440.59,243.2,197.39,33.8,Summer,1,14
10229,Jun,2024,371.76,173.1,198.66,31.2,Monsoon,1,9
10229,Jul,2024,552.64,302.86,249.78,31.0,Monsoon,0,0
10229,Aug,2024,494.64,218.14,276.5,28.7,Monsoon,0,0
10229,Sep,2024,505.85,257.17,248.68,26.3,Monsoon,0,0
10229,Oct,2024,425.23,223.19,202.04,21.9,Winter,1,0
10229,Nov,2024,416.33,203.38,212.95,18.7,Winter,0,0
10229,Dec,2024,394.43,194.82,199.61,19.0,Winter,1,0
10229,Jan,2025,392.79,195.67,197.12,15.6,Winter,0,0
10229,Feb,2025,343.26,178.36,164.9,19.2,Winter,0,6
10229,Mar,2025,772.25,374.53,397.72,27.2,Summer,0,0
10229,Apr,2025,733.1,323.58,409.52,30.3,Summer,0,0
10229,May,2025,442.47,200.55,241.92,35.1,Summer,1,16
10229,Jun,2025,525.83,276.94,248.89,31.2,Monsoon,1,0
10229,Jul,2025,541.69,274.4,267.29,25.6,Monsoon,0,0
10229,Aug,2025,424.89,238.86,186.03,28.8,Monsoon,0,5
10229,Sep,2025,531.24,280.81,250.43,28.5,Monsoon,0,0
10229,Oct,2025,236.98,110.85,126.13,23.6,Winter,1,13
10229,Nov,2025,359.22,163.59,195.63,20.0,Winter,0,2
10229,Dec,2025,224.29,100.21,124.08,18.4,Winter,1,11
10229,Jan,2026,391.24,191.98,199.26,16.2,Winter,0,0
10229,Feb,2026,407.02,235.14,171.88,20.3,Winter,0,0
10229,Mar,2026,671.55,380.63,290.92,25.1,Summer,0,3
10229,Apr,2026,820.61,469.06,351.55,32.5,Summer,0,0
10229,May,2026,486.93,265.56,221.37,33.8,Summer,1,13
10229,Jun,2026,252.55,129.41,123.14,33.0,Monsoon,1,16
10230,Jan,2024,471.67,199.97,271.7,18.0,Winter,0,2
10230,Feb,2024,477.96,225.47,252.49,18.8,Winter,0,0
10230,Mar,2024,785.79,343.14,442.65,27.3,Summer,0,0
10230,Apr,2024,903.31,463.43,439.88,32.6,Summer,0,0
10230,May,2024,960.92,515.17,445.75,34.6,Summer,1,0
10230,Jun,2024,548.51,311.57,236.94,33.8,Monsoon,1,0
10230,Jul,2024,538.59,281.12,257.47,29.0,Monsoon,0,0
10230,Aug,2024,520.97,299.98,220.99,28.6,Monsoon,0,0
10230,Sep,2024,574.3,316.03,258.27,26.8,Monsoon,0,0
10230,Oct,2024,503.27,257.72,245.55,26.5,Winter,1,0
10230,Nov,2024,482.67,221.22,261.45,20.8,Winter,0,0
10230,Dec,2024,414.31,200.57,213.74,21.0,Winter,1,5
10230,Jan,2025,811.89,347.37,464.52,15.4,Winter,0,0
10230,Feb,2025,467.92,256.67,211.25,18.5,Winter,0,0
10230,Mar,2025,709.19,330.7,378.49,26.8,Summer,0,2
10230,Apr,2025,848.4,365.69,482.71,31.2,Summer,0,0
10230,May,2025,513.19,219.79,293.4,34.5,Summer,1,13
10230,Jun,2025,344.37,179.47,164.9,34.7,Monsoon,1,11
10230,Jul,2025,556.11,270.89,285.22,29.2,Monsoon,0,0
10230,Aug,2025,546.17,314.81,231.36,32.0,Monsoon,0,0
10230,Sep,2025,558.76,238.0,320.76,29.0,Monsoon,0,0
10230,Oct,2025,514.17,264.59,249.58,25.0,Winter,1,0
10230,Nov,2025,489.4,276.61,212.79,23.5,Winter,0,0
10230,Dec,2025,482.44,265.75,216.69,18.7,Winter,1,0
10230,Jan,2026,775.98,387.26,388.72,16.0,Winter,0,0
10230,Feb,2026,728.57,371.28,357.29,17.1,Winter,0,0
10230,Mar,2026,762.86,357.25,405.61,26.6,Summer,0,0
10230,Apr,2026,822.18,440.89,381.29,31.5,Summer,0,0
10231,Apr,2023,245.05,112.49,132.56,31.5,Summer,0,0
10231,May,2023,73.76,36.88,36.88,31.8,Summer,1,25
10231,Jun,2023,172.78,96.21,76.57,30.1,Monsoon,1,0
10231,Jul,2023,124.25,54.5,69.75,30.0,Monsoon,0,4
10231,Aug,2023,154.81,86.96,67.85,29.6,Monsoon,0,6
10231,Sep,2023,168.22,73.48,94.74,26.9,Monsoon,0,0
10231,Oct,2023,120.18,61.79,58.39,25.5,Winter,1,3
10231,Nov,2023,161.78,84.53,77.25,21.4,Winter,0,0
10231,Dec,2023,241.14,130.8,110.34,16.6,Winter,1,0
10231,Jan,2024,255.39,147.49,107.9,15.5,Winter,0,0
10231,Feb,2024,128.93,63.13,65.8,18.7,Winter,0,0
10231,Mar,2024,209.6,98.31,111.29,24.4,Summer,0,0
10231,Apr,2024,326.36,185.05,141.31,35.5,Summer,0,0
10231,May,2024,216.76,110.53,106.23,37.5,Summer,1,10
10231,Jun,2024,114.52,58.32,56.2,33.8,Monsoon,1,13
10231,Jul,2024,123.43,63.58,59.85,28.8,Monsoon,0,0
10231,Aug,2024,181.03,87.08,93.95,31.0,Monsoon,0,0
10231,Sep,2024,159.72,81.73,77.99,28.9,Monsoon,0,0
10231,Oct,2024,190.69,87.22,103.47,25.3,Winter,1,0
10231,Nov,2024,138.91,68.51,70.4,21.9,Winter,0,0
10231,Dec,2024,141.65,66.17,75.48,16.2,Winter,1,11
10231,Jan,2025,234.14,114.15,119.99,16.3,Winter,0,0
10231,Feb,2025,129.4,72.63,56.77,19.2,Winter,0,5
10231,Mar,2025,229.58,96.71,132.87,26.1,Summer,0,0
10231,Apr,2025,158.37,91.2,67.17,30.0,Summer,0,6
10231,May,2025,206.54,110.73,95.81,33.6,Summer,1,7
10231,Jun,2025,130.72,75.58,55.14,29.9,Monsoon,1,10
10231,Jul,2025,157.43,87.28,70.15,29.1,Monsoon,0,0
10231,Aug,2025,170.64,75.86,94.78,28.8,Monsoon,0,0
10231,Sep,2025,161.57,88.76,72.81,30.1,Monsoon,0,0
10232,Jul,2023,542.26,266.28,275.98,28.3,Monsoon,0,2
10232,Aug,2023,492.39,255.26,237.13,29.3,Monsoon,0,5
10232,Sep,2023,591.18,328.42,262.76,26.9,Monsoon,0,0
10232,Oct,2023,507.3,246.54,260.76,23.1,Winter,1,0
10232,Nov,2023,532.11,304.62,227.49,22.5,Winter,0,0
10232,Dec,2023,469.29,243.44,225.85,16.5,Winter,1,13
10232,Jan,2024,802.57,391.1,411.47,16.3,Winter,0,0
10232,Feb,2024,776.41,387.94,388.47,17.6,Winter,0,0
10232,Mar,2024,652.09,304.52,347.57,25.9,Summer,0,5
10232,Apr,2024,967.6,525.87,441.73,33.3,Summer,0,0
10232,May,2024,978.59,438.77,539.82,33.3,Summer,1,0
10232,Jun,2024,461.74,266.39,195.35,30.1,Monsoon,1,6
10232,Jul,2024,587.5,277.1,310.4,27.7,Monsoon,0,0
10232,Aug,2024,584.75,252.44,332.31,26.4,Monsoon,0,0
10232,Sep,2024,569.75,295.26,274.49,27.3,Monsoon,0,0
10232,Oct,2024,529.84,296.98,232.86,23.8,Winter,1,0
10232,Nov,2024,528.56,287.76,240.8,19.7,Winter,0,0
10232,Dec,2024,658.03,304.26,353.77,17.4,Winter,1,5
10232,Jan,2025,908.32,522.42,385.9,14.7,Winter,0,0
10232,Feb,2025,789.66,386.12,403.54,17.6,Winter,0,0
10232,Mar,2025,805.27,376.54,428.73,23.4,Summer,0,0
10232,Apr,2025,846.77,361.57,485.2,30.2,Summer,0,0
10232,May,2025,1039.28,497.84,541.44,34.8,Summer,1,0
10232,Jun,2025,560.27,267.13,293.14,32.7,Monsoon,1,0
10232,Jul,2025,557.1,271.01,286.09,29.3,Monsoon,0,2
10232,Aug,2025,565.47,275.68,289.79,29.4,Monsoon,0,0
10232,Sep,2025,547.41,267.48,279.93,27.6,Monsoon,0,3
10232,Oct,2025,366.76,172.81,193.95,27.2,Winter,1,10
10232,Nov,2025,510.66,256.51,254.15,20.0,Winter,0,0
10232,Dec,2025,511.78,259.77,252.01,18.2,Winter,1,0
10232,Jan,2026,538.24,245.87,292.37,18.5,Winter,0,0
10232,Feb,2026,541.35,237.47,303.88,20.2,Winter,0,0
10232,Mar,2026,816.14,434.75,381.39,23.7,Summer,0,0
10232,Apr,2026,733.66,329.2,404.46,29.9,Summer,0,4
10232,May,2026,1162.07,669.07,493.0,37.4,Summer,1,0
10232,Jun,2026,497.52,288.21,209.31,32.2,Monsoon,1,5
10233,Sep,2023,106.38,53.0,53.38,29.1,Monsoon,0,5
10233,Oct,2023,50.0,27.07,22.93,25.6,Winter,1,22
10233,Nov,2023,91.19,51.57,39.62,20.9,Winter,0,0
10233,Dec,2023,70.92,30.67,40.25,15.0,Winter,1,0
10233,Jan,2024,91.58,52.03,39.55,14.3,Winter,0,0
10233,Feb,2024,81.28,44.98,36.3,16.3,Winter,0,0
10233,Mar,2024,182.79,101.87,80.92,27.1,Summer,0,0
10233,Apr,2024,172.92,87.44,85.48,31.7,Summer,0,0
10233,May,2024,104.02,49.53,54.49,33.9,Summer,1,14
10233,Jun,2024,90.57,38.4,52.17,32.2,Monsoon,1,14
10233,Jul,2024,109.24,47.82,61.42,29.3,Monsoon,0,0
10233,Aug,2024,125.4,53.63,71.77,29.3,Monsoon,0,0
10233,Sep,2024,125.77,62.22,63.55,28.0,Monsoon,0,0
10233,Oct,2024,57.81,26.04,31.77,24.0,Winter,1,14
10233,Nov,2024,74.09,36.87,37.22,19.6,Winter,0,2
10233,Dec,2024,50.0,27.63,22.37,19.8,Winter,1,13
10233,Jan,2025,99.86,43.17,56.69,18.2,Winter,0,6
10233,Feb,2025,73.27,34.35,38.92,21.5,Winter,0,0
10233,Mar,2025,165.53,90.6,74.93,24.6,Summer,0,0
10233,Apr,2025,126.6,58.45,68.15,29.2,Summer,0,0
10233,May,2025,226.85,107.1,119.75,36.6,Summer,1,0
10233,Jun,2025,121.27,65.61,55.66,28.9,Monsoon,1,0
10233,Jul,2025,82.6,36.84,45.76,29.4,Monsoon,0,0
10233,Aug,2025,98.56,50.43,48.13,28.1,Monsoon,0,5
10233,Sep,2025,130.44,67.62,62.82,29.8,Monsoon,0,0
10233,Oct,2025,83.84,45.09,38.75,26.8,Winter,1,0
10233,Nov,2025,105.13,56.24,48.89,18.9,Winter,0,0
10233,Dec,2025,82.63,46.66,35.97,12.6,Winter,1,0
10233,Jan,2026,97.81,51.42,46.39,16.9,Winter,0,0
10233,Feb,2026,91.2,48.4,42.8,20.2,Winter,0,0
10233,Mar,2026,207.66,102.31,105.35,26.9,Summer,0,0
10233,Apr,2026,162.91,85.72,77.19,32.1,Summer,0,4
10233,May,2026,156.32,80.13,76.19,32.9,Summer,1,0
10233,Jun,2026,91.18,51.54,39.64,31.1,Monsoon,1,10
10234,Jan,2024,188.77,89.19,99.58,16.2,Winter,0,0
10234,Feb,2024,194.79,94.58,100.21,17.8,Winter,0,0
10234,Mar,2024,249.35,142.82,106.53,27.2,Summer,0,0
10234,Apr,2024,245.0,120.53,124.47,29.0,Summer,0,0
10234,May,2024,268.49,139.85,128.64,34.1,Summer,1,0
10234,Jun,2024,235.06,126.31,108.75,33.3,Monsoon,1,0
10234,Jul,2024,209.2,106.22,102.98,29.2,Monsoon,0,0
10234,Aug,2024,218.65,109.03,109.62,29.1,Monsoon,0,0
10234,Sep,2024,162.41,75.82,86.59,27.2,Monsoon,0,5
10234,Oct,2024,116.25,50.79,65.46,24.2,Winter,1,9
10234,Nov,2024,177.51,79.35,98.16,22.9,Winter,0,0
10234,Dec,2024,109.23,52.54,56.69,17.7,Winter,1,14
10234,Jan,2025,218.49,115.54,102.95,17.7,Winter,0,0
10234,Feb,2025,171.28,91.71,79.57,20.9,Winter,0,3
10234,Mar,2025,247.52,116.91,130.61,27.0,Summer,0,0
10234,Apr,2025,241.68,118.17,123.51,33.0,Summer,0,0
10234,May,2025,219.92,124.17,95.75,35.0,Summer,1,0
10234,Jun,2025,202.02,94.34,107.68,31.3,Monsoon,1,0
10234,Jul,2025,237.29,134.88,102.41,28.9,Monsoon,0,0
10234,Aug,2025,235.43,135.23,100.2,29.7,Monsoon,0,0
